,class,predicted,top_10_tokens
4425,9,3,"['汽车', '高位刹车灯', '雾灯', '车灯', '灯具', '乘用车', '组合', '装饰件', '灯后', '前装', '零部件', '乘用', '车系', '北汽福田', '吉利汽车', '长城汽车', '内外', '比亚迪', '平台化', '面向全国', '生产成本', '室内', '产品系列', '十多年', '适用于', '包含', '模具', '降低', '立足于', '定制化', '产品销售', '工商部门']"
4426,3,3,"['公积金', '住房', '注册资本', '信息化', '荣获', '认定', '华信永道', '2007年7月', '2014年8月', '2014中国金', '大连华信计算机技术股份有限公司', '大连华信', '6000', '中国软件', '行业', '4000万', '2011年5月', '佼佼者', '2012年8月', '解决方案', '软件', '行业解决方案', '北京市', '人民币', '外包', '最佳', '服务行业', '最具', '简称', '信息安全', '员工', '旗下']"
4427,7,2,"['反刍', '牧场', '奶牛', '饲养', '外包服务', '饲料', '服务商', '咨询', '综合', '运营', '管理', '业务', '研发', '销售', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN']"
4428,3,6,"['计算机服务', '计算机', '信息化应用', '计算机网络工程', '医疗卫生', '数据处理', '6月', '开发', '经营', '计算机系统', '辅助', '信息系统集成', '许可证', '运行', '医疗器械', '技术转让', '均为', '信息技术', '软件产品', '2013年度', '软硬件', '技术咨询', '2014年度', '制作', '系统集成', '维护', '技术开发', '营业收入', '2015年', '主营业务收入', '销售', '经营范围']"
4429,6,9,"['氧化铝', '氧化铝粉', '氢氧化铝', '特种', '非冶金', '生块', '铝锭', '阳极', '河南省', '商标', '1项', '原材料', '纳米氧化铝', '高纯氧化铝', '天一光电', '阳极块', '中科院过程所', '天马', '郑州市特种氧化铝工程技术研究中心', '131', '锂电池隔膜', '光学玻璃', '陶粒砂', '367', '622', '中心', '磨料', '中科院', '造粒', '碳素', '微粉', '销售']"
4430,7,3,"['安徽省', '粮食加工', '质量奖', '管理体系', '标准化', '加工', '武汉轻工大学', '新麦', '后熟', '小麦粉', '多项', '进社区', '蚌埠市', '市长', '面粉', '臭氧', '企业', '全国', '收储', '发展之路', '产品出口', '研究成果', '小麦', '关键技术', '加速', '骨干企业', '农村', '农业产业化', '2004', '粮食', '商标', '名牌产品']"
4431,6,3,"['眼镜框丝', '眼镜', '创立者', '金属', '有色金属', '铜镍', '标准', '合金', '线材', '品牌', '压延', '加工业', '冶炼', '划分', '框丝', '镜架', '精加工', '厦门', '设备', '工艺', '厂家', '唯一', '测试', '业务', '消费者', '研发', '参与', '市场', '江西德镍金属发展有限公司', '2003年2月20日', '070', '丝线']"
4432,3,10,"['万联', '赢通', '信息系统集成', '2008', '软件', 'idt', '配置管理', '交换机', '事件', '服务器', '部署', '存储', '3项', '策略', '软件著作权', '核心竞争力', '开发', '解决方案', '获取', '质量管理体系认证', '性能', '证书', '监控', '硬件', '标准', '一体化', '资质', '实施', '提供商', '提高', '计算机', '信息化']"
4433,6,0,"['钨铁', '懋天', '钨条', '钨棒', '钨合金', '钨粉', '世纪', '循环利用', '批准', '法律法规', '展开', '有色金属', '经营范围', '销售', '子公司', '后方', '须经', '依法', '部门', '活动', '国家', '项目', '经营', '研发', '废', '钨', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN']"
4434,4,9,"['烟气', '余热锅炉', '锅炉', '省煤器', '船用锅炉', '电厂', '低温', '压力容器', '燃油燃气锅炉', '鳍片管', '针形', '换热', '元件', '工业', '部件', '热效率', '耗量', '烟气余热回收', '英国船级社', '法国船级社', '北欧', '资质', '余热利用', '挪威船级社', '铁合金', '大幅提高', '发电站', '中国船级社', '焦化', '焊接设备', '发电厂', '沼气']"
4435,10,8,"['电视剧', '发行', '制作', '拍摄', '衍生', '投资', '业务', '艺人', '电视台', '植入', '独家', '经纪', '广告', '品牌知名度', '所示', '创作', '精品', '新媒体', '联合', '地位', '情况', '较高', '本公司', '产业链', '核心', '市场', '专注', '国内', '行业', '处', '图', '注']"
4436,3,8,"['景区', '北斗', '导游机', '天标', '旅游', '游客', '智慧', '一体化', '文化', '自驾游车载机', '探险机', '讲解', '团队机', '管理', '按键', '科技', '手持', '品牌美誉度', '管理者', '智能', '凭借着', '智能终端', '过硬', '决策', '平台', '科学', '可靠', '增强', '体验', '精准', '数字', '传播']"
4437,3,10,"['军事', '业务管理', '物联网', '信息', '技术', '物联化', '勤务', '物联网应用技术', '武警部队', '标示', '互联互通', '感知', '物联网技术', '传递', '综合', '基础软件', '物资', '差异化', '灵活', '自行', '平台', '率先', '相结合', '信息安全', '传输', '有机', '开发', '融合', '定位', '保障', '流程', '多种']"
4438,5,3,"['胆固醇', '液晶', '饲料用', '医药', '医药原料', '光化学', '牛胆粉', '猪胆粉', '胆酸', '胆固醇酯', '波兰', '塞尔维亚', '水产饲料', '胶原蛋白', '乌克兰', '印尼', '以色列', '泰国', '加拿大', '美容', '印度', '台湾', '食品添加剂', '高档', '化妆品', '远销', '饲料', '制造', '日本', '深加工', '生物', '原材料']"
4439,3,5,"['通信', '代维', '网络', '现场', '应用于', '系统集成', '咨询', '网络系统', '移动通信', '地铁', '管理', '运维', '工作', '城市', '集成', '工程', '专注', '中', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN']"
4440,3,9,"['别吃胖', '手环', '智能', '客户端', '健康', '互联网', '健康管理', '推广', '讲求', '健康产业', '来源于', '体验', '阶段', '2015年8月份', '180万元', '轻级', '第一阶段', '人力物力', '铺垫', '占领市场', '硬件', '连结', '端口', '界定', '美容美体', '上架', '工作人员', '闭合', '样机', '达到最佳', '收入', '横向']"
4441,3,2,"['实施', '维护', '咨询', '软件', '运营', '企业', '研发', '销售', 'ERP', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN']"
4442,3,8,"['自行车', '骑行', '美骑', '爱好者', '用户数', '体育', '用户', '车店', '体育器材', '大型活动', '订阅', '群体', '微信公众号', '微博', '体育用品', '咨询服务', '策划', '科技', '出版', '艺术', '资讯', '展览', '整合营销', '器材', '审批', '第三方', '网站', '组织', '文化', '零售', '新闻业', '模特大赛']"
4443,6,0,"['纸板', '复合', '双灰', '灰底', '白板', '复合胶', '白卡', '双面', '全灰', '高光', '烟酒', '板纸', '奢侈品', '工业', '文具', '平板', '中高档', '种类', '中高端', '电脑', '手机', '包装', '用于', '食品', '各类', '高新技术企业', '研发', '销售', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN']"
4444,10,8,"['广告', '发布', '户外媒体', '形象', '成都', '宣传', '展示', '上海淮海路', '春熙路', '美联航空', '公交站点', '红牛', '壳牌', '公共信息', '泸州老窖', '稀缺', '推广', '公益', '招商银行', '选取', '资源', '大牌', '品牌', '澳大利亚', '户外', '深圳', '广告主', '借助', '旅游', '知名品牌', '上海', '商业']"
4445,3,5,"['游戏', '终端', '广告业务', '发行', '跑酷类', '数字类', '角色扮演', '消除', '代理', '新增', '单机游戏', '自主', '类别', '网络游戏', '变更', '覆盖', '2014年', '研发', '专注', '期内', '报告', '发生', '成立', '业务', '类', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN']"
4446,7,6,"['水产', '养殖', '罐头', '需经', '水产品', '有效期', '许可证', '淡水鱼', '2016年7月4日', '2017年11月18日', '淡水', '加工品', '婴幼儿配方乳粉', '干制', '冷链', '散装食品', '乳制品', '批准', '畜禽', '加工', '初加工', '营业执照', '预包装食品', '分支机构', '国内贸易', '项目', '配送', '是集', '经营', '深加工', '自营', '现代化']"
4447,7,1,"['葡萄酒', '新疆芳香庄园酒业股份有限公司', '0400号', '和硕芳香庄园山湖葡萄酒销售有限公司', '芳香庄园', '芳香山湖', '中审华寅五洲会计师事务所', '总额', '批准', '审字', '合伙', '6月', '审计报告', '负责', '出具', '2015', '全资子公司', '均为', '零售', '销售', '批发', '食品', '比重', '推广', '2013年', '后方', '须经', '依法', '2014年', '部门', '营业收入', '活动']"
4448,4,9,"['电气', '电力', '作业', '不停', '带电作业', '仪器仪表', '器材', '设备', '维护', '行业', '低压电器', '绝缘材料', '租赁', '电力行业', '机械', '总承包', '会议', '试验', '销售', '代码', '工程施工', '机械设备', '工作', '液压工具', '抢修车', '电力安全带电作业', '突出表现', '深圳大运会', '博鳌论坛', '配电线路旁路作业技术指导', '绝缘袖套', '带电作业绝缘平台']"
4449,4,9,"['青铜', '雕塑', '艺术', '文化', '旅游', '宇达', '艺术品', '产业园', '铸造', '业界', '创作', '制作', '创意', '多种', '宇达文化', '七轴', '领先科技', '巨型', '城市雕塑', '雅昌艺术网', '保利拍卖', '艺术院校', '名片', '国家旅游局', '中华人民共和国工业和信息化部', '2010年7月1日', '中华人民共和国机械行业标准', '艺术铸造铜雕塑件', '起草人', '雕塑家', '画廊', '示范点']"
4450,4,8,"['板块', '水利水电', '水务', '子公司', '承接', '污水处理', '水利', '施工', '内蒙古绰勒水利水电有限责任公司', '内蒙古生态园林有限公司', '内蒙古蒙水乌海环保科技有限公司', '内蒙古蒙水呼伦贝尔环保科技有限公司', '水循环', '一体化', '投资', '中水回用', '移交', '水处理工程', '绿化工程', '水利水电工程', '工业园区', '建设', '市场定位', '运营', '为辅', '周边', '园林绿化', '园林', '工程项目', '发展', '三大', '经济']"
4451,4,6,"['工业', '自动化', '信息化', '工程项目', '防爆电器柜', '总包', '进出口', '兼营', '工控', '成套开关', '产品代理', '智能装备', '批准', '研发', '嵌入式', '低压', '分销', '机电', '管理软件', '节能环保', '技术培训', '制造', '新能源', '设计', '第三方', '承包', '信息系统集成', '技术进出口', '应用软件', '销售', '智能化', '控制']"
4452,3,1,"['力美科技', '0814号', '华普天健会计师事务所', '广告', '会审', '29', '2016', '广告业务', '合伙', '广告主', '审计报告', '10', '出具', '精准', '大数据', '业务', '技术', '2014年度', '收入', '比重', '营销', '网络', '2015年', '主营业务收入', 'ADN', 'DSP', '字', '428.47万元', '908.97万元', '占', '100%', 'UNKNOWN']"
4453,4,2,"['中生方政', '子公司', '北京原平皓', '分工', '体外诊断试剂', '仪器', '实验室', '情况', '业务', '代理', '销售', '设备', '研发', 'HPV', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN']"
4454,5,7,"['核酸', '生物', '药品', '引物', '制造业', '中国证券监督管理委员会', '分子诊断', '分子', '目录', '原则', '股转系统', '制造', '细分行业', '分类', '医药', '挂牌公司管理型行业分类指引', '检测', '国民经济行业分类', '修订', '上市公司行业分类指引', '2011', '2012年', '专注', '开发', '行业', '技术', 'PCR', '酶', 'C', 'C27', 'GB', 'T4754']"
4455,4,5,"['可调', '导叶', '单级', '离心鼓风机', '倡导者', '领导者', '持续经营', '高速', '节能', '环保', '发生变化', '进出口', '能力', '先进', '期内', '报告', '领域', '业务', '技术', '研发', '销售', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN']"
4456,3,9,"['题材', '手机', '武侠', '发行', '网络游戏', '游戏', '神话', '魔幻', '网游', '经典', '历史', '作品', '行业', '推出', '运营', '优秀', '掌上明珠', '英雄人物', '英雄啪啪啪', '明珠幻想', '浪漫', '明珠西游', '明珠三国', '远古传说', '明珠轩辕', '写实', '明珠侠', '老牌', '金手指奖', '中第一集团', '处于', '玄幻']"
4457,7,3,"['雨生红球藻', '虾青素', '证书', '天然', '富含', '云南省', '云南爱尔发生物技术股份有限公司', '雨生红球藻泥', '雨生红球藻粉', '2009年6月', '红球', '藻藻粉产业化', '云南省人民政府', '楚雄彝族自治州人民政府', '云南省科技厅', '50吨', '2013年11月', '发明', '省级重点', '成果鉴定', '三等奖', '奖励', '列为', '科技部', '国家火炬计划', '鉴定', '科技型中小企业', '农业产业化', '培养', '科学技术', '年产', '2010年']"
4458,7,3,"['山药', '传承', '以怀', '四大怀药', '怀山堂怀药商行', '源自', '乾隆三十八年', '公元1773年', '历经河南温县康家', '八代', '怀药', '发扬', '怀山药粉', '广药集团', '养生', '营养食品', '谋求', '战略合作协议', '山西', '陕西', '中药饮片', '河北', '省份', '辐射', '河南', '广东', '各大', '天津', '签订', '山东', '全产业链', '北京']"
4459,4,10,"['分离', '膜分离设备', '膜分离', '中水回用', '给水', '水资源', '海水淡化', '水处理工程', '工业废水', '饮用水', '浓缩', '各类', '给排水', '物料', '净化', '组件', '业务范围', '解决', '市政', '变更', '应用于', '工业', '整体', '设立', '解决方案', '发生', '领域', '技术', '研发', '销售', '膜', 'UNKNOWN']"
4460,4,9,"['发热', '电缆', '参编', '功率', '占地面积', '唯一', '超过', '专利', '自控温电伴热带', '自控温伴热电缆', '地板采暖系统', '5套', '数逾', '三十余项', '数均', '伴热', '限温', '并集', '标准化厂房', '在职员工', '电伴热', '伴热电缆', '30亩', '国标', '000平方米', '单位', '200', '下达', '国际上', '多达', '2005', '中国']"
